pdf_id`pdf_url`dl_status`scrape_status`num_pages`num_pages_scraped`is_fillable`text
1`SFGOV`https://www.sfgov.org`http://sfgov.org/`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow  	   Edwin M. Lee, the 43rd Mayor of San Francisco, passed away on December 12, 2017. Mayor Lee dedicated his life to helping others and serving the people of San Francisco. During his three decades of public service, Mayor Lee was a steadfast advocate for the powerless, a voice for the overlooked and a person who fought for those in need. He was a loving husband, caring father and cherished friend. He will be dearly missed.                    - Service 24x7     City and County of San Francisco 
113`Develop Accessible Multimedia | SFGOV`http://sfgov.org/develop-accessible-multimedia`http://sfgov.org/develop-accessible-multimedia`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow SFGOV (b) 1.1 Equivalent alternatives for any multimedia presentation shall be synchronized with the presentation. SFGOV (b) 1.2 Information will not be conveyed exclusively by audio alone. SFGOV (b) 1.3 Audio Presentation: Provide text transcripts for audio containing speech. If you are providing an audio-only file, be sure to provide an HTML or text-transcript of the same material for the benefit of deaf or hearing-impaired users. SFGOV (b) 1.4 Multi-Media: Provide synchronized text captions for multi-media content containing speech, or other audio necessary to understand the content. 	How to comply The example below shows a multimedia file combining visual, text, and audio for optimal accessibility. Note how this multimedia can also be accessed by users with cognitive impairments and those not fluent in English.  SFGOV (b) 1.5 Video/Visual: Provide video description for multi-media content that contains video, or other visual information necessary for the understanding of the content. If you are providing a video-only presentation, ensure you have an audio equivalent available along with video description (if applicable).  Return to 'How Do I Design for Accessibility?' page                    - Service 24x7     City and County of San Francisco 
114`Developing Accessible PDF's | SFGOV`http://sfgov.org/developing-accessible-pdfs`http://sfgov.org/developing-accessible-pdfs`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow While it is not recommend soley using the Adobe Portable Document Format (PDF's) to deliver content on the Web, there are at times circumstances that require that content be provided in this format. Some of the reasons that PDF's should be used are for: These are valid reasons to use PDF's for electronic distribution. However, it is important to note that while the appearance of a PDF document may look like a readable document, it can be completely inaccessible to users who rely on assistive technologies. The appearance of headings and footers and blocks of text may undoubtedly make sense to a sighted individual who can discern the meaning of presentational styles of bold letters for headings and the appearance of bullets to create a list. However, if these documents were not developed with the appropriate use of headings, paragraphs, alt text for images and so on, the document can be inaccessible to users who rely on screen readers and other assistive technologies that interpret the literal formatting of content, not the intended formatting. If you will be creating an HTML version of the PDF, it is ideal to copy the content from the source document (such as MS Word) and pasting the content in a text editor (i.e., Note pad or Word pad) to strip out any formatting. Then copy > paste this content into the Content Management System (CMS) for formatting and publication. No matter which file format or application you will be converting your documents to PDF from it is important to make sure these documents are properly formatted prior to making the conversion to PDF. This means using only one level heading 1 per page, use the appropriate number of level 2 headings and if necessary, Level 3 sub-headings. Make sure paragraphs are formatted as such and use ordered and unordered lists appropriately. If you will be using images, make sure you apply alt text to the images if they are integral to understanding your content. When developing the content in your source document, it is important to bear in mind who your audience will be and to develop this content accordingly. This means developing your content for low-vision and no-vision users, users with cognitive impairments, motor-impairments, and users who may be deaf. To learn more about design considerations for these groups of users, visit the 'How do I design for Accessibility' page. After formatting your source document appropriately and after developing your content with your audience in mind, you will convert your document to PDF. If you marked up your content appropriately, the document should have applied the necessary tags required for screen reader accessibility...but don't bet on it. You must check the PDF to ensure that the tags have been appropriated correctly and in the correct order by following the steps in the next paragraph. If you are taking an existing PDF and making it accessible, you will undoubtedly need to follow the steps below (From Joe Clark's A List Apart article: Facts and Opinions about PDF Accessibility). Please note that different versions of Adobe Acrobat handle the creation and management of tags differently -so please refer to the Adobe Acrobat Accessibility page for instructions based upon your version of Adobe Acrobat. To handle the most common problems: 1. Adobe Accessibility Auto Checker 			Adobe Acrobat Standard 6.0 and higher comes with a Quick Check feature. However, this is fairly basic and you will need to test one PDF document at a time. 2. PAC - PDF Accessibility Checker 			Free PDF accessibility scanning tool recommended from W3C.http://www.access-for-all.ch/en/pdf-lab/pdf-accessibility-checker-pac.html 3. eGovMon 			Free PDF accessibility checker.http://accessibility.egovmon.no/en/pdfcheck/ Return to 'How Do I Design for Accessibility?' page                    - Service 24x7     City and County of San Francisco 
115`Web Accessibility Initiative Legislation | SFGOV`http://sfgov.org/web-accessibility-initiative-legislation`http://sfgov.org/web-accessibility-initiative-legislation`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow The City and County of San Francisco recognizes it's obligation under the Americans with Disabilities Act (ADA) and other disability civil rights laws to provide equal access to all City and County programs and activities. As a result the Mayor’s Office on Disability and the Mayor's Disability Council endorsed Web accessibility legislation submitted by the Department of Technology (DT) to ensure that each of the City Web sites is accessible to persons with disabilities. On January 21st, 2005, the City’s Board of Supervisors adopted Resolution #2005-1 in support of a motion passed by the Disability Council in support of the DT Web Site Accessibility standards. This resolution called for the City to adopt the DT Web Site Accessibility recommendations as the single, applicable accessibility standard for all Web sites operated by all Departments and Subdivisions of the City and County (including those Web sites not under the purview of DT). At the core of the DT Web Accessibility standards is the adoption of the Federal Access Board’s Section 508 guidelines, Subpart B (Technical Standards), paragraphs 1194.22 (a)-(p). This set of guidelines, ‘Web-based intranet and internet information and applications’, was adopted to ensure the accessibility of the City and County of San Francisco Web sites. View enhanced Web Accessibility Standards & Guidelines. View the Mayor's Disability Commission Resolution 2005-01.                   - Service 24x7     City and County of San Francisco 
116`Resolution 2005-01 | SFGOV`http://sfgov.org/resolution-2005-01`http://sfgov.org/resolution-2005-01`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow RESOLUTION #2005-1 Mayor’s Disability Council (MDC) Resolution for the Adoption of the DTIS Web Site Accessibility Initiatives WHEREAS the City and County of San Francisco has an obligation under the Americans with Disabilities Act (ADA) and other disability civil rights laws to provide equal access to all City and County programs and activities; and, WHEREAS, accessible web site design is of paramount importance to open government and access for persons with disabilities; and WHEREAS, the City and County of San Francisco operates over fifty (50) web sites for the Public and City and County employees; and most of these web sites maintained by City Agencies are not fully accessible to persons with disabilities; and WHEREAS, several Agencies of the City and County of San Francisco have declined to adopt a single, uniform standard for the design of web sites that incorporates accessibility standards; and WHEREAS, each of the City web sites must by law be accessible to persons with disabilities; and, WHEREAS, the City and County of San Francisco Department of Telecommunications and Information Services (DTIS) has developed the Web Site Accessibility Initiatives to ensure web site accessibility for persons with disabilities, which also includes a training component for those City and County staff responsible for updating City web sites. NOW THEREFORE, BE IT RESOLVED, that the Mayor’s Disability Council (MDC) recommends to the Mayor of San Francisco and the San Francisco Board Of Supervisors that the City adopt the DTIS Web Site Accessibility Initiatives as the single, applicable accessibility standard for all websites operated by all Departments and Subdivisions of the City and County of San Francisco (including those City and County websites not under the purview of DTIS), and to dedicate the necessary funds essential for the implementation of these initiatives. January 21, 2005                 Mayor’s Disability Council – ADOPTED Ayes: 10 - Jack Fagan, Jul Lynn Parsons, Norma Block, Ed Evans, Elizabeth Grigsby, Richard Ow, Robert Neil, Denise Senhaux, Eugene Flannery and Ruth Nunez Nays: 0 Absent:     Tatiana Kostanian                   - Service 24x7     City and County of San Francisco 
117`Office of the County Clerk |`http://sfgov.org/countyclerk/`http://sfgov.org/countyclerk/`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow In the County Clerk's office, people and businesses file documents which relate to: fictitious names of businesses; marriages; domestic partnerships; notaries public; environmental impact reports; and others. The County Clerk protects your personal and property rights by being the repository for these documents. Anyone may examine these records if they have questions about the status of a business or individual. Our department fosters efficiency, customer focus and staff development while continuing to perform our mandated services to the public accurately and in a timely manner. Governor Edmund G. Brown Jr. has issued an emergency proclamation for Napa, Sonoma, Solano, Yuba, Butte, Lake, Mendocino, Nevada, Mariposa, Los Angeles, Ventura, Orange, San Diego, and Santa Barbara Counties due to the effects of multiple fires, including the Tubbs, Atlas, Cherokee, LaPorte, Sulphur, Potter, Cascade, Lobo, Canyon Detwiler, Creek, Rye and Thomas fires which have damaged critical infrastructure, threatened thousands of homes and caused the evacuation of residents. Pursuant to these Proclamations of a State Emergency, all fees for certified copies of birth, death, marriage, and dissolution of marriage records are suspended for any individual who lost such records as a result of the wildfires. These Proclamation Orders will remain in effect until the Governor terminates the State of Emergency. When requesting free copies of a vital record, victims of the fires should state “Wildfire” on the application and complete the Sworn Statement declaring under penalty of perjury that they are a victim. To apply for a certified copy of a San Francisco County vital records select Birth or Death Certificate or Copy of Marriage License. For requests sent to the California Department of Public Health-Vital Records (CDPH-VR), victims should also make the notation “Wildfire” on the front of the mailing envelope, for faster processing. For questions or further assistance please dial 3-1-1 or (415) 701-2311 outside San Francisco. Office Location and Hours               - Service 24x7   City and County of San Francisco 
118`Services | Office of the County Clerk`http://sfgov.org/countyclerk/services`http://sfgov.org/countyclerk/services`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow             - Service 24x7   City and County of San Francisco 
119`Fictitious Business Name (FBN) | Office of the County Clerk`http://sfgov.org/countyclerk/fictitious-business-name-fbn`http://sfgov.org/countyclerk/fictitious-business-name-fbn`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow             - Service 24x7   City and County of San Francisco 
120`Birth & Death | Office of the County Clerk`http://sfgov.org/countyclerk/birth-death`http://sfgov.org/countyclerk/birth-death`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow             - Service 24x7   City and County of San Francisco 
121`SF City ID Card | Office of the County Clerk`http://sfgov.org/countyclerk/sf-city-id-card`http://sfgov.org/countyclerk/sf-city-id-card`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow   What is the SF City ID Card? 						The SF City ID Card is a photo identification card for San Francisco residents that streamlines access to City programs and connects residents to local businesses. The San Francisco Board of Supervisors passed an ordinance (PDF) on November 20, 2007 authorizing the County Clerk's Office to issue the SF City ID Card. The SF City ID Card will launch on January 15, 2009. The SF City ID Card is available to all San Francisco residents and can: Please note: The SF City ID Card is not a license to drive, not intended to be used as proof of legal age to purchase alcohol or tobacco, and not intended to be accepted by federal agencies for federal identification or other official purposes. Printed on the card will be the applicant's full name, photograph, address, signature, date of birth, and card issue and expiration dates. The SF City ID Card is valid for up to 2 years and expires the earlier of 1) 2 years from the date of issuance, 2) cardholder turns age 14, or 3) cardholder is no longer a resident of San Francisco. How to Get a CardCard RenewalUsing Your CardHow Your Business Can Participate For More Information 						Please call 3-1-1                 - Service 24x7   City and County of San Francisco 
122`Notary Oath | Office of the County Clerk`http://sfgov.org/countyclerk/notary-public`http://sfgov.org/countyclerk/notary-public`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow             - Service 24x7   City and County of San Francisco 
123`Other Services | Office of the County Clerk`http://sfgov.org/countyclerk/other-services`http://sfgov.org/countyclerk/other-services`This website offers functionality that requires JavaScript. To easily turn ON JavaScript you can follow the instructions provided on the following websites: Enable JavaScript and WikiHow               - Service 24x7   City and County of San Francisco 
